Char,Genre,Title,line_count
WILL SCARLET,Drama,robinhoodprinceofthieves,153
WULF,Drama,robinhoodprinceofthieves,34
HAL,Drama,robinhoodprinceofthieves,22
MORTIANNA,Drama,robinhoodprinceofthieves,79
BISHOP,Drama,robinhoodprinceofthieves,40
NOTTINGHAM,Drama,robinhoodprinceofthieves,268
MARIAN,Drama,robinhoodprinceofthieves,203
LITTLE JOHN,Drama,robinhoodprinceofthieves,205
FANNY,Drama,robinhoodprinceofthieves,57
(CONTINUED),Drama,robinhoodprinceofthieves,238
FRIAR,Drama,robinhoodprinceofthieves,203
ROBIN,Drama,robinhoodprinceofthieves,957
ASLAN,Drama,robinhoodprinceofthieves,321
MRS. MACGRUDER,Drama,birdsthe,81
MAN,Drama,birdsthe,27
CLERK,Drama,birdsthe,103
CHILDREN,Drama,birdsthe,69
ANNIE,Drama,birdsthe,352
HELEN,Drama,birdsthe,45
SALESMAN,Drama,birdsthe,46
DRUNK,Drama,birdsthe,33
MALONE,Drama,birdsthe,99
SAM,Drama,birdsthe,23
DEKE,Drama,birdsthe,74
SHOLES,Drama,birdsthe,77
WOMAN,Drama,birdsthe,62
MRS. BUNDY,Drama,birdsthe,145
ANNOUNCER,Drama,birdsthe,83
MELANIE,Drama,birdsthe,1102
LYDIA,Drama,birdsthe,451
CATHY,Drama,birdsthe,157
MITCH,Drama,birdsthe,836
COTTON,Drama,blindsidethe,78
GRANGER,Drama,blindsidethe,29
MISS SUE,Drama,blindsidethe,22
SI,Drama,blindsidethe,41
SEAN,Drama,blindsidethe,111
LEIGH ANNE,Drama,blindsidethe,287
MICHAEL,Drama,blindsidethe,149
(CONTINUED),Drama,blindsidethe,358
MARTIUS,Drama,coriolanus,27
TAMORA,Drama,coriolanus,23
BRUTUS,Drama,coriolanus,43
SICINIUS,Drama,coriolanus,51
TITUS,Drama,coriolanus,22
MENENIUS,Drama,coriolanus,91
VOLUMNIA,Drama,coriolanus,71
COMINIUS,Drama,coriolanus,21
CORIOLANUS,Drama,coriolanus,143
AUFIDIUS,Drama,coriolanus,43
NEWSREEL VOICE,Drama,rko281,79
HEDDA,Drama,rko281,29
LOUELLA,Drama,rko281,102
AGENT McCABE,Drama,rko281,33
CAROLE LOMBARD,Drama,rko281,59
DAVID 0. SELZNICK,Drama,rko281,22
MAYER,Drama,rko281,94
TOLAND,Drama,rko281,25
MARION,Drama,rko281,212
HEARST,Drama,rko281,249
SCHAEFER,Drama,rko281,218
MANK,Drama,rko281,388
WELLES,Drama,rko281,697
MRS. BEAVER,Drama,chroniclesofnarniathelionthewitchandthewardrobe,24
MR. BEAVER,Drama,chroniclesofnarniathelionthewitchandthewardrobe,47
WHITE WITCH,Drama,chroniclesofnarniathelionthewitchandthewardrobe,62
ASLAN,Drama,chroniclesofnarniathelionthewitchandthewardrobe,35
TUMNUS,Drama,chroniclesofnarniathelionthewitchandthewardrobe,33
EDMUND,Drama,chroniclesofnarniathelionthewitchandthewardrobe,106
SUSAN,Drama,chroniclesofnarniathelionthewitchandthewardrobe,90
PETER,Drama,chroniclesofnarniathelionthewitchandthewardrobe,139
LUCY,Drama,chroniclesofnarniathelionthewitchandthewardrobe,114
LESECRETARY,Drama,americanpresidentthe,21
LEO,Drama,americanpresidentthe,88
BETH,Drama,americanpresidentthe,61
RUMSON,Drama,americanpresidentthe,122
KODAK,Drama,americanpresidentthe,114
SUSAN,Drama,americanpresidentthe,58
DAVID,Drama,americanpresidentthe,47
MRS. CHAPIL,Drama,americanpresidentthe,26
LEWIS,Drama,americanpresidentthe,347
ROBIN,Drama,americanpresidentthe,158
LUCY,Drama,americanpresidentthe,186
A.J.,Drama,americanpresidentthe,392
JANIE,Drama,americanpresidentthe,116
SYDNEY,Drama,americanpresidentthe,957
SHEPHERD,Drama,americanpresidentthe,1821
VALET,Drama,amadeus,39
MADAME WEBER,Drama,amadeus,50
CAVALIERI,Drama,amadeus,94
COLLOREDO,Drama,amadeus,42
FRAU SCHLUMBERG,Drama,amadeus,37
LEOPOLD,Drama,amadeus,167
VON STRACK,Drama,amadeus,55
BONNO,Drama,amadeus,23
NI-ROSENBERG,Drama,amadeus,102
JOSEPH,Drama,amadeus,302
COMMENDATORE,Drama,amadeus,51
SCHLUMBERG,Drama,amadeus,123
VON SWIETEN,Drama,amadeus,64
LORL,Drama,amadeus,90
FRAU WEBER,Drama,amadeus,23
ALLEGRO,Drama,amadeus,28
PAPAGENO,Drama,amadeus,40
SCHIKANEDER,Drama,amadeus,196
MOZART,Drama,amadeus,1132
SALIERI,Drama,amadeus,651
CANZE,Drama,amadeus,424
VOGLER,Drama,amadeus,95
OLD SALIERI,Drama,amadeus,522
LEAGUER PUNK 1,Drama,sandlotkidsthe,37
DENUNEZ,Drama,sandlotkidsthe,52
TIMMY,Drama,sandlotkidsthe,47
REPEAT,Drama,sandlotkidsthe,36
YEAH-YEAH,Drama,sandlotkidsthe,111
HAM,Drama,sandlotkidsthe,160
BERTRAM,Drama,sandlotkidsthe,55
GANG,Drama,sandlotkidsthe,46
THE BABE,Drama,sandlotkidsthe,55
SQUINTS,Drama,sandlotkidsthe,269
THE BEAST,Drama,sandlotkidsthe,22
THE GANG,Drama,sandlotkidsthe,43
BENNY,Drama,sandlotkidsthe,324
MR. MERTLE,Drama,sandlotkidsthe,30
SCOTTY,Drama,sandlotkidsthe,319
BILL,Drama,sandlotkidsthe,56
(BEAT),Drama,sandlotkidsthe,196
MOM,Drama,sandlotkidsthe,67
NARRATOR,Drama,sandlotkidsthe,251
TUNA,Drama,blow,101
SANTIAGO,Drama,blow,23
BARBARA,Drama,blow,85
DIEGO,Drama,blow,346
CESAR,Drama,blow,62
ESCOBAR,Drama,blow,111
DR. BAY,Drama,blow,26
DEREK,Drama,blow,123
ERMINE,Drama,blow,87
AUGUSTO,Drama,blow,67
KEVIN,Drama,blow,95
LEON,Drama,blow,39
FRED,Drama,blow,107
MIRTHA,Drama,blow,147
CALIBANOS,Drama,blow,25
KRISTINA,Drama,blow,65
GEORGE,Drama,blow,1282
LEOPARDI,Drama,nine,21
DOCTOR,Drama,nine,25
CARDINAL,Drama,nine,30
CARDINAL'S SECRETARY,Drama,nine,54
DE R,Drama,nine,28
STEPHANIE,Drama,nine,69
CARLA,Drama,nine,161
CLAUDIA,Drama,nine,84
BENITO,Drama,nine,24
FAUSTO,Drama,nine,45
DANTE,Drama,nine,205
LUISA,Drama,nine,128
MAMMA,Drama,nine,27
LILLI,Drama,nine,177
PIERPAOLO,Drama,nine,45
GUIDO,Drama,nine,847
BET COP,Drama,badlieutenant,27
PRIEST,Drama,badlieutenant,31
LITE,Drama,badlieutenant,58
JC,Drama,badlieutenant,29
ARIANE,Drama,badlieutenant,101
NUN,Drama,badlieutenant,146
(OC),Drama,badlieutenant,30
ELDERLY BLACK WOMAN,Drama,badlieutenant,23
FENCE,Drama,badlieutenant,37
LT,Drama,badlieutenant,623
CHARLIE,Drama,blackrain,241
SUGAI,Drama,blackrain,89
KOBO,Drama,blackrain,72
OHASHI,Drama,blackrain,77
JOYCE,Drama,blackrain,143
OLIVER,Drama,blackrain,61
ICH,Drama,blackrain,333
NICK,Drama,blackrain,699
JEFFREY,Drama,arbitrage,32
JULIE,Drama,arbitrage,53
MILLS,Drama,arbitrage,40
CHRIS,Drama,arbitrage,49
GAVIN,Drama,arbitrage,58
SYD,Drama,arbitrage,116
(INTO PHONE),Drama,arbitrage,56
DEFERLITO,Drama,arbitrage,86
