BURBAGE,Thriller,anonymous,40
"""GLOUCESTER""",Thriller,anonymous,99
MAN,Thriller,anonymous,33
WIDER,Thriller,anonymous,25
FRANCESCO,Thriller,anonymous,76
SOUTHAMPTON,Thriller,anonymous,157
POLE,Thriller,anonymous,79
ESSEX,Thriller,anonymous,174
ELIZABETH,Thriller,anonymous,255
SHAKESPEARE,Thriller,anonymous,307
OXFORD,Thriller,anonymous,511
ANNE,Thriller,anonymous,73
CECIL,Thriller,anonymous,24
JN,Thriller,anonymous,455
DISSOLVE TO:,Thriller,anonymous,36
ROBERT CECIL,Thriller,anonymous,251
(MORE),Thriller,anonymous,48
PROLOGUE,Thriller,anonymous,104
REDMOND,Thriller,antitrust,100
TEDDY,Thriller,antitrust,48
MULTIMEDIA NARRATOR,Thriller,antitrust,46
BARTON,Thriller,antitrust,50
ALICE,Thriller,antitrust,269
RANDY,Thriller,antitrust,45
LISA,Thriller,antitrust,234
PHIL,Thriller,antitrust,75
SHROT,Thriller,antitrust,90
LEN,Thriller,antitrust,32
BRIAN,Thriller,antitrust,67
GARY'S VOICE OVER,Thriller,antitrust,39
GARY,Thriller,antitrust,348
LARRY,Thriller,antitrust,65
MILO,Thriller,antitrust,943
PROXMIRE,Thriller,aptpupil,30
JOEY,Thriller,aptpupil,82
ARCHIE,Thriller,aptpupil,78
BEN,Thriller,aptpupil,59
DUSSANDER,Thriller,aptpupil,1028
MORGAN,Thriller,aptpupil,53
MONICA,Thriller,aptpupil,68
WEISKOPF,Thriller,aptpupil,39
RICHLER,Thriller,aptpupil,91
DICK,Thriller,aptpupil,173
TODD,Thriller,aptpupil,1071
FRENCH,Thriller,aptpupil,175
JEFFREY,Thriller,arbitrage,32
JULIE,Thriller,arbitrage,53
MILLS,Thriller,arbitrage,40
CHRIS,Thriller,arbitrage,49
GAVIN,Thriller,arbitrage,58
SYD,Thriller,arbitrage,116
(INTO PHONE),Thriller,arbitrage,56
DEFERLITO,Thriller,arbitrage,86
EARL,Thriller,arbitrage,44
RITTENBAND,Thriller,arbitrage,49
BRYER,Thriller,arbitrage,272
(BEAT),Thriller,arbitrage,53
JIMMY,Thriller,arbitrage,274
ROBERT,Thriller,arbitrage,881
ELLEN,Thriller,arbitrage,209
(LAUGHS),Thriller,arbitrage,34
AIMES,Thriller,arbitrage,22
MAYFIELD,Thriller,arbitrage,48
BROOKE,Thriller,arbitrage,143
WILDER,Thriller,arcticblue,161
CORBETT (Cont'd),Thriller,arcticblue,22
VIKING BOB,Thriller,arcticblue,103
KENAI,Thriller,arcticblue,91
LEMALLE,Thriller,arcticblue,128
MITCHELL,Thriller,arcticblue,73
ANNE MARIE,Thriller,arcticblue,201
MEYERLING,Thriller,arcticblue,114
NEFF,Thriller,arcticblue,104
(CONTINUED),Thriller,arcticblue,90
CORBETT,Thriller,arcticblue,688
ERIC,Thriller,arcticblue,520
TAYLOR,Thriller,argo,30
BOB ANDERS,Thriller,argo,27
J STAFFORD,Thriller,argo,41
SIEGEL,Thriller,argo,71
O'DONNELL,Thriller,argo,80
CHAMBERS,Thriller,argo,48
MENDEZ,Thriller,argo,189
(CONTINUED),Thriller,argo,80
MICKENA,Thriller,assignmentthe,58
CARLA,Thriller,assignmentthe,134
AGNIESKA,Thriller,assignmentthe,65
KOJ,Thriller,assignmentthe,37
AMOS,Thriller,assignmentthe,366
FRANK,Thriller,assignmentthe,32
HEAD KGB OFFICER,Thriller,assignmentthe,90
RAMIREZ,Thriller,assignmentthe,797
MAURA,Thriller,assignmentthe,99
CRAWFORD,Thriller,assignmentthe,37
JACK,Thriller,assignmentthe,763
JOEY,Thriller,assignmentthe,23
CARLOS,Thriller,assignmentthe,175
FATHER,Thriller,avventuraltheadventure,27
ANNA,Thriller,avventuraltheadventure,121
OLD MAN,Thriller,avventuraltheadventure,33
CARABINIERE,Thriller,avventuraltheadventure,38
MARSHAL,Thriller,avventuraltheadventure,65
SAILOR,Thriller,avventuraltheadventure,54
ANNA'S FATHER,Thriller,avventuraltheadventure,54
LIEUTENANT,Thriller,avventuraltheadventure,61
WOMAN'S VOICE,Thriller,avventuraltheadventure,21
MAN'S VOICE,Thriller,avventuraltheadventure,22
PRINCESS,Thriller,avventuraltheadventure,37
GIRL,Thriller,avventuraltheadventure,24
ZURIA,Thriller,avventuraltheadventure,54
GOFFREDO,Thriller,avventuraltheadventure,23
GIULIA,Thriller,avventuraltheadventure,132
RAIMONDO,Thriller,avventuraltheadventure,50
CORRADO,Thriller,avventuraltheadventure,150
HUSBAND,Thriller,avventuraltheadventure,34
WIFE,Thriller,avventuraltheadventure,30
MIDWIFE,Thriller,avventuraltheadventure,25
SANDRO,Thriller,avventuraltheadventure,523
ETTORE,Thriller,avventuraltheadventure,54
PATRIZIA,Thriller,avventuraltheadventure,196
CLAUDIA,Thriller,avventuraltheadventure,441
SHEIK,Thriller,babel,34
YASIRA,Thriller,babel,25
ANWAR'S GRANDMOTHER,Thriller,babel,31
DOCTOR,Thriller,babel,37
CHIEKO,Thriller,babel,56
MITSU,Thriller,babel,47
TAKESHI,Thriller,babel,38
HASSAN,Thriller,babel,96
AHMED,Thriller,babel,141
LUIS,Thriller,babel,53
OFFICER,Thriller,babel,51
SANTIAGO,Thriller,babel,189
MOHAMMED,Thriller,babel,47
POLICEMAN,Thriller,babel,21
TOM,Thriller,babel,86
RACHEL,Thriller,babel,30
ABDULLAH,Thriller,babel,188
YUSSEF,Thriller,babel,132
ALARID,Thriller,babel,111
DEBBIE,Thriller,babel,46
JOHN,Thriller,babel,46
SUSAN,Thriller,babel,185
POLICE OFFICER,Thriller,babel,97
ANWAR,Thriller,babel,272
KEN,Thriller,babel,44
MOROCCAN DOCTOR,Thriller,babel,23
AMELIA,Thriller,babel,617
RICHARD,Thriller,babel,540
MIKE,Thriller,babel,117
DOORMAN,Thriller,babel,39
YASUJIRO,Thriller,babel,54
REPORTER,Thriller,babel,22
KENJI,Thriller,babel,254
DENNIS,Thriller,backdraft,42
CHIEF FITZGERALD,Thriller,backdraft,46
WILLY,Thriller,backdraft,32
SCHMIDT,Thriller,backdraft,23
RICCO,Thriller,backdraft,43
TIM,Thriller,backdraft,83
WOMAN,Thriller,backdraft,32
HELEN,Thriller,backdraft,94
RONALD,Thriller,backdraft,133
GRINDLE,Thriller,backdraft,71
AXE,Thriller,backdraft,178
STEPHEN,Thriller,backdraft,675
SWAYZAK,Thriller,backdraft,97
SHADOW,Thriller,backdraft,473
JENNIFER,Thriller,backdraft,260
BRIAN,Thriller,backdraft,781
HASTINGS,Thriller,baddayatblackrock,96
SAM,Thriller,baddayatblackrock,25
COLEY,Thriller,baddayatblackrock,103
PETE,Thriller,baddayatblackrock,213
HECTOR,Thriller,baddayatblackrock,145
LIZ,Thriller,baddayatblackrock,155
SMITH,Thriller,baddayatblackrock,468
TIM,Thriller,baddayatblackrock,173
DOC,Thriller,baddayatblackrock,370
MACREEDY,Thriller,baddayatblackrock,869
ACTOR,Thriller,bartonfink,23
DEREK,Thriller,bartonfink,24
CLERK,Thriller,bartonfink,45
MAN,Thriller,bartonfink,44
GEISLER,Thriller,bartonfink,129
MAYHEW,Thriller,bartonfink,120
AUDREY,Thriller,bartonfink,144
VOICE,Thriller,bartonfink,24
GARLAND,Thriller,bartonfink,78
DEUTSCH,Thriller,bartonfink,71
MASTRIONOTTI,Thriller,bartonfink,93
CHARLIE,Thriller,bartonfink,520
LOU,Thriller,bartonfink,34
LIPNIK,Thriller,bartonfink,298
BARTON,Thriller,bartonfink,824
CHILDS,Thriller,basic,81
KENDALL,Thriller,basic,379
SERGEANT,Thriller,basic,22
MUELLER,Thriller,basic,125
JAG LAWYER,Thriller,basic,23
NUNEZ,Thriller,basic,31
OSBORNE,Thriller,basic,475
PIKE,Thriller,basic,250
STYLES,Thriller,basic,239
WEST,Thriller,basic,217
HARDY,Thriller,basic,1009
DUNBAR,Thriller,basic,466
DR. LAMOTT,Thriller,basicinstinct,38
CORRIGAN,Thriller,basicinstinct,35
NILSEN,Thriller,basicinstinct,29
TALCOTT,Thriller,basicinstinct,28
AN I.A. MAN,Thriller,basicinstinct,32
THE WOMAN,Thriller,basicinstinct,41
GUS,Thriller,basicinstinct,349
BETH,Thriller,basicinstinct,276
DETECTIVE,Thriller,basicinstinct,43
ANDREWS,Thriller,basicinstinct,60
HARRIGAN,Thriller,basicinstinct,30
LT. WALKER,Thriller,basicinstinct,224
NICK,Thriller,basicinstinct,977
CATHERINE,Thriller,basicinstinct,684
"BATWING -- $19.95 and up.""  A PANHANDLER is perched at the",Thriller,batman2,25
MR. BONIFACE,Thriller,batman2,23
ANCHORWOMAN,Thriller,batman2,24
BOAT THUG I,Thriller,batman2,21
SHAW,Thriller,batman2,59
KICKS HIM in the face.  HOP; KICK.  HOP; KICK.  The FIGURE has,Thriller,batman2,27
BARRETT,Thriller,batman2,26
SCULPTURE of the world turning.  His eyes rove downward along,Thriller,batman2,30
GUARD,Thriller,batman2,23
PROVOST,Thriller,batman2,66
TRAFFIC COP,Thriller,batman2,24
BULLOCK,Thriller,batman2,25
COP,Thriller,batman2,24
TIPTREE,Thriller,batman2,112
PAGE 101 MISSING FROM HARD COPY,Thriller,batman2,26
FRICK,Thriller,batman2,29
PENGUIN (cont.),Thriller,batman2,40
ALFRED,Thriller,batman2,180
SELINA,Thriller,batman2,323
SELINA (cont.),Thriller,batman2,77
CATWOMAN (cont.),Thriller,batman2,22
CATWOMAN,Thriller,batman2,106
DICK,Thriller,batman2,37
PENGUIN,Thriller,batman2,245
BATMAN,Thriller,batman2,25
GORDON,Thriller,batman2,91
VICKI,Thriller,batman2,160
BRUCE,Thriller,batman2,372
EDDIE,Thriller,batman,28
NICK,Thriller,batman,44
ECKHARDT,Thriller,batman,38
GRISSOM,Thriller,batman,50
JACK,Thriller,batman,66
BATMAN (cont.),Thriller,batman,21
GORDON,Thriller,batman,35
VICKI (cont.),Thriller,batman,32
ALICIA,Thriller,batman,21
DENT,Thriller,batman,61
BRUCE (cont.),Thriller,batman,30
KNOX (cont.),Thriller,batman,55
KNOX,Thriller,batman,316
DICK,Thriller,batman,36
BATMAN,Thriller,batman,116
JOKER,Thriller,batman,230
JOKER (cont.),Thriller,batman,205
ANCHORWOMAN,Thriller,batman,24
ALFRED,Thriller,batman,30
VICKI,Thriller,batman,409
BRUCE,Thriller,batman,262
VOICE-OVER,Thriller,biglebowskithe,62
YOUNG MAN,Thriller,biglebowskithe,60
SMOKEY,Thriller,biglebowskithe,22
POLICEMAN,Thriller,biglebowskithe,22
BLOND MAN,Thriller,biglebowskithe,22
TREEHORN,Thriller,biglebowskithe,45
CHIEF,Thriller,biglebowskithe,30
MAUDE,Thriller,biglebowskithe,207
DA FINO,Thriller,biglebowskithe,28
BRANDT,Thriller,biglebowskithe,79
LEBI,Thriller,biglebowskithe,167
VOICE,Thriller,biglebowskithe,78
QUINTANA,Thriller,biglebowskithe,30
DONNY,Thriller,biglebowskithe,89
DIETER,Thriller,biglebowskithe,30
MAN,Thriller,biglebowskithe,29
DONNELLY,Thriller,biglebowskithe,28
WALTER,Thriller,biglebowskithe,803
DUDE,Thriller,biglebowskithe,1142
THE STRANGER,Thriller,biglebowskithe,61
MRS. MACGRUDER,Thriller,birdsthe,81
MAN,Thriller,birdsthe,27
CLERK,Thriller,birdsthe,103
CHILDREN,Thriller,birdsthe,69
ANNIE,Thriller,birdsthe,352
HELEN,Thriller,birdsthe,45
SALESMAN,Thriller,birdsthe,46
DRUNK,Thriller,birdsthe,33
MALONE,Thriller,birdsthe,99
SAM,Thriller,birdsthe,23
DEKE,Thriller,birdsthe,74
SHOLES,Thriller,birdsthe,77
WOMAN,Thriller,birdsthe,62
MRS. BUNDY,Thriller,birdsthe,145
ANNOUNCER,Thriller,birdsthe,83
MELANIE,Thriller,birdsthe,1102
LYDIA,Thriller,birdsthe,451
CATHY,Thriller,birdsthe,157
MITCH,Thriller,birdsthe,836
CORONER,Thriller,blackdahliathe,41
SHERYL,Thriller,blackdahliathe,30
MARJORIE,Thriller,blackdahliathe,34
KOENIG,Thriller,blackdahliathe,30
RED MANLEY,Thriller,blackdahliathe,38
MILLARD,Thriller,blackdahliathe,26
LEE (cont'd),Thriller,blackdahliathe,32
LINDA MARTIN,Thriller,blackdahliathe,30
HARRY SEARS,Thriller,blackdahliathe,35
DEWITT,Thriller,blackdahliathe,24
ELLIS LOEW,Thriller,blackdahliathe,97
VOGEL,Thriller,blackdahliathe,74
ISSLER,Thriller,blackdahliathe,23
SALLY,Thriller,blackdahliathe,41
RUSS MILLARD (cont'd),Thriller,blackdahliathe,22
JOHNNY,Thriller,blackdahliathe,42
OLD MAN,Thriller,blackdahliathe,22
DOLPHINE,Thriller,blackdahliathe,45
ELIZABETH SHORT,Thriller,blackdahliathe,27
CLEORT,Thriller,blackdahliathe,77
CLEORT (cont'd),Thriller,blackdahliathe,39
RUSS MILLARD,Thriller,blackdahliathe,233
EMMETT SPRAGUE,Thriller,blackdahliathe,84
JANE CHAMBERS (cont'd),Thriller,blackdahliathe,21
JANE CHAMBERS,Thriller,blackdahliathe,95
RAMONA (cont'd),Thriller,blackdahliathe,30
RAMONA,Thriller,blackdahliathe,47
LEE,Thriller,blackdahliathe,255
KAY,Thriller,blackdahliathe,179
KAY (cont'd),Thriller,blackdahliathe,24
BUCKY,Thriller,blackdahliathe,902
BUCKY (cont'd),Thriller,blackdahliathe,111
MADELEINE,Thriller,blackdahliathe,207
VOICE OVER (cont'd),Thriller,blackdahliathe,156
VOICE OVER,Thriller,blackdahliathe,315
LAKE.,Thriller,blackswan,23
BALLET MISTRESS,Thriller,blackswan,25
OLDER NURSE,Thriller,blackswan,29
VERONICA,Thriller,blackswan,38
ANDREW,Thriller,blackswan,31
"TV. An unfamiliar, lonely noise.",Thriller,blackswan,26
BETH,Thriller,blackswan,74
ERICA,Thriller,blackswan,357
DAVID,Thriller,blackswan,40
LILY,Thriller,blackswan,393
STAGE MANAGER,Thriller,blackswan,133
LEROY,Thriller,blackswan,652
NINA,Thriller,blackswan,695
CHUPA,Thriller,bladeii,56
ASAD,Thriller,bladeii,48
SCUD,Thriller,bladeii,175
STEVENS,Thriller,bladeii,71
REINHARDT,Thriller,bladeii,72
WHISTLER,Thriller,bladeii,227
DAMASKINOS,Thriller,bladeii,127
NOMAK,Thriller,bladeii,37
NYSSA,Thriller,bladeii,257
BLADE,Thriller,bladeii,386
LARRY,Thriller,bladetrinity,30
WHISTLER,Thriller,bladetrinity,41
CUMBERLAND,Thriller,bladetrinity,49
KING (V.0.),Thriller,bladetrinity,23
VANCE,Thriller,bladetrinity,146
HEDGES,Thriller,bladetrinity,37
VREEDE,Thriller,bladetrinity,47
SOMMERFIELD,Thriller,bladetrinity,100
ASHER,Thriller,bladetrinity,25
BLADE,Thriller,bladetrinity,176
DANICA,Thriller,bladetrinity,127
DRAKE,Thriller,bladetrinity,124
ABIGAIL,Thriller,bladetrinity,91
ABIGAIL (V.0.),Thriller,bladetrinity,39
KING,Thriller,bladetrinity,332
DINA,Thriller,bloodandwine,21
SUZANNE,Thriller,bloodandwine,87
VICTOR,Thriller,bloodandwine,103
(CONTINUED),Thriller,bloodandwine,332
GABRIELLA,Thriller,bloodandwine,152
JASON,Thriller,bloodandwine,219
HENRY,Thriller,bloodandwine,40
ALEX,Thriller,bloodandwine,264
MAN,Thriller,bloodsimple,40
DEBRA,Thriller,bloodsimple,26
LANDLADY,Thriller,bloodsimple,31
WOMAN,Thriller,bloodsimple,50
EVANGELIST,Thriller,bloodsimple,32
MARTY,Thriller,bloodsimple,241
MEURICE,Thriller,bloodsimple,215
ABBY,Thriller,bloodsimple,224
VISSER,Thriller,bloodsimple,177
RAY,Thriller,bloodsimple,256
RHODES,Thriller,bloodsimple,28
MRS. BEAUMONT,Thriller,bluevelvet,64
DR. GYNDE,Thriller,bluevelvet,23
BEN,Thriller,bluevelvet,35
YELLOW MAN,Thriller,bluevelvet,28
MIKE,Thriller,bluevelvet,62
MRS. WILLIAMS,Thriller,bluevelvet,63
DOROTHY,Thriller,bluevelvet,454
FRANK,Thriller,bluevelvet,220
DETECTIVE WILLIAMS,Thriller,bluevelvet,145
SANDY,Thriller,bluevelvet,458
JEFFREY,Thriller,bluevelvet,1124
AUNT BARBARA,Thriller,bluevelvet,38
DISSOLVE TO:,Thriller,bluevelvet,34
"CAMERA has CRANED UP TO a high, almost-frozen WIDE SHOT of",Thriller,bodyguard,21
SLAM of a CAR DOOR. Frank gets out of a cab with two,Thriller,bodyguard,30
EMMA,Thriller,bodyguard,32
RORY. Sunlight throws them in a silhouette against the,Thriller,bodyguard,22
ANGLE FRANK,Thriller,bodyguard,32
RADIO D.J.,Thriller,bodyguard,24
CROWD,Thriller,bodyguard,21
D.J.,Thriller,bodyguard,26
JOHN TESH,Thriller,bodyguard,24
THURINGER,Thriller,bodyguard,44
COURT,Thriller,bodyguard,64
DAY,Thriller,bodyguard,28
HENRY,Thriller,bodyguard,93
NICKI,Thriller,bodyguard,189
HERB,Thriller,bodyguard,159
INTERCUT - FRANK AND FIGURE,Thriller,bodyguard,27
MINELLA,Thriller,bodyguard,58
FLETCHER,Thriller,bodyguard,98
NANCY GARBOR,Thriller,bodyguard,25
CLIVE,Thriller,bodyguard,76
SKIP,Thriller,bodyguard,39
SPECTOR,Thriller,bodyguard,370
REARDON,Thriller,bodyguard,56
WINSTON,Thriller,bodyguard,33
CLOSE ON PORTMAN,Thriller,bodyguard,26
FRANK'S POV,Thriller,bodyguard,60
PORTMAN,Thriller,bodyguard,96
TONY,Thriller,bodyguard,121
DEVANEY,Thriller,bodyguard,331
FRANK,Thriller,bodyguard,1248
RACHEL,Thriller,bodyguard,1093
REVEREND HARDY,Thriller,bodyguard,23
REESE,Thriller,bodyofevidence,54
SATTLER,Thriller,bodyofevidence,47
MICHAEL,Thriller,bodyofevidence,35
MCCURDY,Thriller,bodyofevidence,78
DR. TRAMMEL,Thriller,bodyofevidence,21
ESTER,Thriller,bodyofevidence,34
ROSTON,Thriller,bodyofevidence,108
DR. WONG,Thriller,bodyofevidence,25
MISS SELLERS,Thriller,bodyofevidence,46
SHARON,Thriller,bodyofevidence,147
JUDGE BURNHAM,Thriller,bodyofevidence,111
BIGGS,Thriller,bodyofevidence,99
JOANNE,Thriller,bodyofevidence,206
DR. PALEY,Thriller,bodyofevidence,71
REBECCA,Thriller,bodyofevidence,454
TROXELL,Thriller,bodyofevidence,39
CARDENAS,Thriller,bodyofevidence,504
DULANEY,Thriller,bodyofevidence,1137
SIBEAL,Thriller,boondocksaints2allsaintsday,30
CHIEF,Thriller,boondocksaints2allsaintsday,36
REPORTER #1,Thriller,boondocksaints2allsaintsday,39
CESAR,Thriller,boondocksaints2allsaintsday,37
GEORGE,Thriller,boondocksaints2allsaintsday,96
GUN DEALER,Thriller,boondocksaints2allsaintsday,21
CONCEZIO,Thriller,boondocksaints2allsaintsday,106
ROMEO,Thriller,boondocksaints2allsaintsday,294
JIMMY,Thriller,boondocksaints2allsaintsday,27
DOLLY,Thriller,boondocksaints2allsaintsday,105
DOC,Thriller,boondocksaints2allsaintsday,30
GREENLY,Thriller,boondocksaints2allsaintsday,143
CREW CUT,Thriller,boondocksaints2allsaintsday,26
DUFFY,Thriller,boondocksaints2allsaintsday,116
(BEAT),Thriller,boondocksaints2allsaintsday,21
ROCCO,Thriller,boondocksaints2allsaintsday,42
EUNICE,Thriller,boondocksaints2allsaintsday,552
KUNTSLER,Thriller,boondocksaints2allsaintsday,68
ROMAN,Thriller,boondocksaints2allsaintsday,48
POPPA M,Thriller,boondocksaints2allsaintsday,161
CONNOR,Thriller,boondocksaints2allsaintsday,293
MURPHY,Thriller,boondocksaints2allsaintsday,262
MGNOR,Thriller,boondocksaintsthe,27
ROZ,Thriller,boondocksaintsthe,31
MOM,Thriller,boondocksaintsthe,92
GREELY,Thriller,boondocksaintsthe,37
MITCHELL,Thriller,boondocksaintsthe,27
DOC,Thriller,boondocksaintsthe,50
CHECKOV,Thriller,boondocksaintsthe,36
CHAFFEY,Thriller,boondocksaintsthe,23
CHIEF,Thriller,boondocksaintsthe,21
DOLLY,Thriller,boondocksaintsthe,28
DONNA,Thriller,boondocksaintsthe,28
VINCENZO,Thriller,boondocksaintsthe,21
GREENLY,Thriller,boondocksaintsthe,94
DUFFY,Thriller,boondocksaintsthe,58
PRIEST,Thriller,boondocksaintsthe,69
AUGUSTUS,Thriller,boondocksaintsthe,59
ROCCO,Thriller,boondocksaintsthe,458
SMECKER,Thriller,boondocksaintsthe,690
YAKAVETTA,Thriller,boondocksaintsthe,88
CONNOR,Thriller,boondocksaintsthe,433
MURPHY,Thriller,boondocksaintsthe,340
JOHNNIE,Thriller,bound,80
GINO,Thriller,bound,56
COP #1,Thriller,bound,31
CAESAR,Thriller,bound,733
MICKEY,Thriller,bound,136
ET,Thriller,bound,801
CORKY,Thriller,bound,572
GIANCARLO,Thriller,bourneidentitythe,64
THE MAN,Thriller,bourneidentitythe,51
SECURITY CHIEF,Thriller,bourneidentitythe,23
OPERATOR/PHONE,Thriller,bourneidentitythe,21
MANAGER/PHONE,Thriller,bourneidentitythe,35
MRS. DOYLE,Thriller,bourneidentitythe,25
RAWLINS,Thriller,bourneidentitythe,50
MORGUE BOSS,Thriller,bourneidentitythe,37
ZORN,Thriller,bourneidentitythe,46
WOMBOSI,Thriller,bourneidentitythe,168
CLERK,Thriller,bourneidentitythe,32
PROFESSOR,Thriller,bourneidentitythe,34
CONKLIN,Thriller,bourneidentitythe,224
MARSHALL,Thriller,bourneidentitythe,42
ABBOTT,Thriller,bourneidentitythe,91
BOURNE,Thriller,bourneidentitythe,564
MARIE,Thriller,bourneidentitythe,410
HOWARD,Thriller,breakdown,24
BARTENDER,Thriller,breakdown,48
CALHOUN,Thriller,breakdown,40
EARL,Thriller,breakdown,140
SHERIFF BOYD,Thriller,breakdown,155
DEPUTY CARVER,Thriller,breakdown,26
AL,Thriller,breakdown,29
DEKE,Thriller,breakdown,36
BILLY,Thriller,breakdown,77
RED,Thriller,breakdown,381
(CONTINUED),Thriller,breakdown,158
FBI AGENT,Thriller,breakdown,33
JEFF,Thriller,breakdown,727
AMY,Thriller,breakdown,217
GIRL,Thriller,brokenembraces,22
MADAME,Thriller,brokenembraces,23
MOTHER,Thriller,brokenembraces,47
RAY,Thriller,brokenembraces,28
RAY X,Thriller,brokenembraces,46
ALEX,Thriller,brokenembraces,21
ERNESTO JUNIOR,Thriller,brokenembraces,48
POLICEMAN,Thriller,brokenembraces,21
ERNESTO,Thriller,brokenembraces,80
ERNESTNIOR,Thriller,brokenembraces,36
ERNEST,Thriller,brokenembraces,87
OFF,Thriller,brokenembraces,32
LENA,Thriller,brokenembraces,391
DOCTOR,Thriller,brokenembraces,31
OFF HARRY,Thriller,brokenembraces,75
HARRY,Thriller,brokenembraces,444
JAVIER,Thriller,brokenembraces,24
CHON,Thriller,brokenembraces,102
PINA,Thriller,brokenembraces,105
DIEGO,Thriller,brokenembraces,330
JUDIT,Thriller,brokenembraces,463
MATEO,Thriller,brokenembraces,321
FEMALE 911 OPERATOR,Thriller,buried,35
SPECIAL AGENT HARRIS,Thriller,buried,39
DONNA,Thriller,buried,41
REBECCA,Thriller,buried,86
MARYANNE,Thriller,buried,28
ALAN DAVENPORT,Thriller,buried,152
JABIR,Thriller,buried,157
(BEAT),Thriller,buried,22
LINDA,Thriller,buried,52
PAUL,Thriller,buried,1147
DAN,Thriller,buried,318
HEIDI,Thriller,butterflyeffectthe,35
ANSWERING MACHINE,Thriller,butterflyeffectthe,32
PROFESSOR CARTER,Thriller,butterflyeffectthe,31
MRS. BOSWELL,Thriller,butterflyeffectthe,30
CARLOS,Thriller,butterflyeffectthe,29
JASON,Thriller,butterflyeffectthe,27
THUMPER,Thriller,butterflyeffectthe,54
TOMMY,Thriller,butterflyeffectthe,136
MR. MILLER,Thriller,butterflyeffectthe,91
DR. REDFIELD,Thriller,butterflyeffectthe,162
KAYLEIGH,Thriller,butterflyeffectthe,356
ANDREA,Thriller,butterflyeffectthe,211
SMASH CUT TO:,Thriller,butterflyeffectthe,24
LENNY,Thriller,butterflyeffectthe,91
EVAN,Thriller,butterflyeffectthe,1012
STELLA,Thriller,carrie,51
FROMM,Thriller,carrie,43
PULL BACK QUICKLY to show red circles of a traffic light.,Thriller,carrie,24
BOBBY,Thriller,carrie,24
DE LOIS,Thriller,carrie,44
NORMA,Thriller,carrie,43
TOMMY,Thriller,carrie,470
SWELLING. They're being led toward the stage area  the thrones waiting for them. The,Thriller,carrie,30
ERNEST,Thriller,carrie,50
MORTON,Thriller,carrie,73
VOICE SCREAMS.,Thriller,carrie,32
COLLINS,Thriller,carrie,351
GEORGE,Thriller,carrie,43
THE BEAK,Thriller,carrie,48
CRACKLES. Utter pandemonium.,Thriller,carrie,56
CHRIS,Thriller,carrie,228
BILLY,Thriller,carrie,137
MARGARET,Thriller,carrie,257
CARRIE,Thriller,carrie,572
GET OUT!,Thriller,carrie,26
DISSOLVE TO:,Thriller,carrie,146
ELEANOR,Thriller,carrie,101
SUE,Thriller,carrie,179
DOUG,Thriller,case39,155
CORONER,Thriller,case39,22
NANCY,Thriller,case39,44
INTERVIEWER,Thriller,case39,51
EDWARD,Thriller,case39,94
MARGARET,Thriller,case39,73
BARRON,Thriller,case39,177
WAYNE,Thriller,case39,76
EMILY,Thriller,case39,810
LUCY,Thriller,case39,321
LUCIEN,Thriller,cellthe,24
TEDDY LEE,Thriller,cellthe,37
REID,Thriller,cellthe,42
RAMSEY,Thriller,cellthe,136
HENRY,Thriller,cellthe,147
STARGHER,Thriller,cellthe,53
MARTIN,Thriller,cellthe,34
STARGHER KING,Thriller,cellthe,55
COLE,Thriller,cellthe,31
MIRIAM,Thriller,cellthe,262
NOVAK,Thriller,cellthe,462
CATHERINE,Thriller,cellthe,422
CHAD,Thriller,cellular,27
BRITISH ASSHOLE (VO),Thriller,cellular,23
MARILYN,Thriller,cellular,27
MAIL CLERK,Thriller,cellular,24
CRAIG,Thriller,cellular,91
JESSICA (VO),Thriller,cellular,237
DETECTIVE TOMLIN,Thriller,cellular,35
SIMON COWELL,Thriller,cellular,30
TELEMARKETER,Thriller,cellular,21
RICKY,Thriller,cellular,28
RYAN (VO),Thriller,cellular,59
MATCH CUT TO:,Thriller,cellular,35
TOMLIN,Thriller,cellular,83
HODGES,Thriller,cellular,39
ELLIS,Thriller,cellular,48
CUT BACK TO:,Thriller,cellular,37
GREEK,Thriller,cellular,60
GREER,Thriller,cellular,250
MOONEY,Thriller,cellular,253
CHLOE,Thriller,cellular,60
JESSICA,Thriller,cellular,423
RYAN,Thriller,cellular,929
BARTHOLOMEW'S VOICE,Thriller,charade,22
EMCEE,Thriller,charade,28
PETER,Thriller,charade,267
SCOBIE,Thriller,charade,98
DYLE,Thriller,charade,398
GIDEON,Thriller,charade,86
BRITISH DELEGATE,Thriller,charade,23
TEX,Thriller,charade,184
SYLVIE,Thriller,charade,89
JEAN-LOUIS,Thriller,charade,67
FELIX,Thriller,charade,69
BARTHOLOMEW,Thriller,charade,320
"""BARTHOLOMEW""",Thriller,charade,36
REGGIE'S VOICE,Thriller,charade,46
GRANDPIERRE,Thriller,charade,175
ADAM,Thriller,charade,279
REGGIE,Thriller,charade,1475
CRUIKSHANK,Thriller,charade,54
MRS. MULWRAY,Thriller,chinatown,29
BAGBY,Thriller,chinatown,27
BARNEY,Thriller,chinatown,27
MORTY,Thriller,chinatown,35
IDA'S VOICE,Thriller,chinatown,23
SECRETARY,Thriller,chinatown,36
YELBURTON,Thriller,chinatown,79
PILOT,Thriller,chinatown,49
RED FACED FARMER,Thriller,chinatown,26
PALMER,Thriller,chinatown,30
EMMA,Thriller,chinatown,24
