Char,Genre,Title,line_count
CHLOE,Mystery,gothika,156
(CONTINUED),Mystery,gothika,192
MIRANDA,Mystery,gothika,968
JENNIFER,Mystery,grudgethe,62
MATTHEW,Mystery,grudgethe,165
HAND on the railing two floors down.,Mystery,grudgethe,27
INT. OFFICE BUILDING - FOYER - NIGHT,Mystery,grudgethe,32
SUSAN,Mystery,grudgethe,126
YOKO,Mystery,grudgethe,29
"THUD. THUD. Yoko pauses, turning towards the open door to",Mystery,grudgethe,28
NAKAGAWA,Mystery,grudgethe,74
ALEX,Mystery,grudgethe,98
IGARASHI (IN JAPANESE),Mystery,grudgethe,59
NAKAGAWA (IN JAPANESE),Mystery,grudgethe,41
CORONER (IN JAPANESE),Mystery,grudgethe,31
MARIA,Mystery,grudgethe,86
OMITTED,Mystery,grudgethe,44
PETER (IN JAPANESE),Mystery,grudgethe,43
DOUG,Mystery,grudgethe,151
PETER,Mystery,grudgethe,23
INT. THE H - ENTRANCE - NIGHT,Mystery,grudgethe,24
KAREN,Mystery,grudgethe,361
STEVE,Mystery,hangoverthe,31
OFFICER MERRIWEATHER,Mystery,hangoverthe,27
ROGER,Mystery,hangoverthe,65
ATASHIR,Mystery,hangoverthe,26
MR. TURNER,Mystery,hangoverthe,24
TRACY,Mystery,hangoverthe,53
CHASTITY,Mystery,hangoverthe,138
BECKY,Mystery,hangoverthe,44
JIMMY LANG,Mystery,hangoverthe,74
VICK,Mystery,hangoverthe,896
STU,Mystery,hangoverthe,548
ALAN,Mystery,hangoverthe,648
DOUG,Mystery,hangoverthe,102
RACHEL,Mystery,hanna,36
SOPHIE,Mystery,hanna,70
SEB,Mystery,hanna,23
ERIK,Mystery,hanna,69
ISAACS,Mystery,hanna,26
HANNA,Mystery,hanna,176
MARISSA,Mystery,hanna,103
JANE,Mystery,hauntingthe,41
MALCOLM,Mystery,hauntingthe,39
MARY,Mystery,hauntingthe,78
TODD,Mystery,hauntingthe,22
THEO (cont'd),Mystery,hauntingthe,37
MARROW (cont'd),Mystery,hauntingthe,104
LUKE,Mystery,hauntingthe,207
LUKE (cont'd),Mystery,hauntingthe,28
NELL,Mystery,hauntingthe,540
NELL (cont'd),Mystery,hauntingthe,155
MRS. DUDLEY,Mystery,hauntingthe,58
MR. DUDLEY,Mystery,hauntingthe,57
MARROW,Mystery,hauntingthe,462
THEO,Mystery,hauntingthe,375
ELDERLY JAPANESE MAN,Mystery,inception,24
MILES,Mystery,inception,56
YUSUF,Mystery,inception,143
(MORE),Mystery,inception,22
EAMES,Mystery,inception,272
MAL,Mystery,inception,216
BROWNING,Mystery,inception,89
FISCHER,Mystery,inception,183
ARTHUR,Mystery,inception,415
ARIADNE,Mystery,inception,479
SAITO,Mystery,inception,245
COBB,Mystery,inception,1528
MARK,Mystery,istillknowwhatyoudidlastsummer,35
DAVE,Mystery,istillknowwhatyoudidlastsummer,42
DERRICK,Mystery,istillknowwhatyoudidlastsummer,30
TITUS,Mystery,istillknowwhatyoudidlastsummer,34
BROOKS,Mystery,istillknowwhatyoudidlastsummer,88
PAULSEN,Mystery,istillknowwhatyoudidlastsummer,28
ESTES (cont'd),Mystery,istillknowwhatyoudidlastsummer,21
TYRELL,Mystery,istillknowwhatyoudidlastsummer,300
TYRELL (cont'd),Mystery,istillknowwhatyoudidlastsummer,25
JULIE (cont'd),Mystery,istillknowwhatyoudidlastsummer,77
ESTES,Mystery,istillknowwhatyoudidlastsummer,59
NANCY,Mystery,istillknowwhatyoudidlastsummer,81
WILL,Mystery,istillknowwhatyoudidlastsummer,269
WILL (cont'd),Mystery,istillknowwhatyoudidlastsummer,21
BEN,Mystery,istillknowwhatyoudidlastsummer,26
KARLA,Mystery,istillknowwhatyoudidlastsummer,411
KARLA (cont'd),Mystery,istillknowwhatyoudidlastsummer,45
RAY,Mystery,istillknowwhatyoudidlastsummer,137
JULIE,Mystery,istillknowwhatyoudidlastsummer,483
BENNY,Mystery,jennifereight,21
