Char,Genre,Title,line_count
DR. YUEH,Sci-Fi,dune,31
MAPES,Sci-Fi,dune,24
KYNES,Sci-Fi,dune,145
DUNCAN,Sci-Fi,dune,29
YUEH,Sci-Fi,dune,38
PITER,Sci-Fi,dune,63
DUKE LETO,Sci-Fi,dune,153
REVEREND MOTHER RAMALLO,Sci-Fi,dune,47
RABBAN,Sci-Fi,dune,30
VOICE,Sci-Fi,dune,44
STILGAR,Sci-Fi,dune,139
BARON,Sci-Fi,dune,159
THUFIR,Sci-Fi,dune,71
REVEREND MOTHER,Sci-Fi,dune,159
GURNEY,Sci-Fi,dune,113
CHANI,Sci-Fi,dune,37
FEYD,Sci-Fi,dune,28
EMPEROR,Sci-Fi,dune,124
JESSICA,Sci-Fi,dune,296
PAUL,Sci-Fi,dune,733
ALIA,Sci-Fi,dune,48
JOSHUA,Sci-Fi,eightleggedfreaks,84
HARLAN,Sci-Fi,eightleggedfreaks,77
HANK,Sci-Fi,eightleggedfreaks,23
NORMAN,Sci-Fi,eightleggedfreaks,53
WADE,Sci-Fi,eightleggedfreaks,193
BRET,Sci-Fi,eightleggedfreaks,92
SAM,Sci-Fi,eightleggedfreaks,361
ASHLEY,Sci-Fi,eightleggedfreaks,159
GLADYS,Sci-Fi,eightleggedfreaks,88
CHRIS,Sci-Fi,eightleggedfreaks,334
MIKE,Sci-Fi,eightleggedfreaks,285
(CONTINUED),Sci-Fi,eightleggedfreaks,140
STAN'S VOICE,Sci-Fi,eternalsunshineofthespotlessmind,31
MARY'S VOICE,Sci-Fi,eternalsunshineofthespotlessmind,32
VOICE-OVER,Sci-Fi,eternalsunshineofthespotlessmind,172
NAOMI,Sci-Fi,eternalsunshineofthespotlessmind,66
CARRIE,Sci-Fi,eternalsunshineofthespotlessmind,44
RECEPTIONIST,Sci-Fi,eternalsunshineofthespotlessmind,26
PATRICK,Sci-Fi,eternalsunshineofthespotlessmind,121
MIERZWIAK,Sci-Fi,eternalsunshineofthespotlessmind,195
CLEMENTINE'S VOICE,Sci-Fi,eternalsunshineofthespotlessmind,48
JOEL,Sci-Fi,eternalsunshineofthespotlessmind,902
CLEMENTINE,Sci-Fi,eternalsunshineofthespotlessmind,1007
STAN,Sci-Fi,eternalsunshineofthespotlessmind,192
MARY,Sci-Fi,eternalsunshineofthespotlessmind,324
HOLLIS,Sci-Fi,eventhorizon,58
LYLE,Sci-Fi,eventhorizon,44
JUSTIN,Sci-Fi,eventhorizon,110
KILPACK,Sci-Fi,eventhorizon,22
PETERS,Sci-Fi,eventhorizon,246
SMITH,Sci-Fi,eventhorizon,199
DJ,Sci-Fi,eventhorizon,140
MILLER,Sci-Fi,eventhorizon,773
WEIR,Sci-Fi,eventhorizon,517
STARCK,Sci-Fi,eventhorizon,339
COOPER,Sci-Fi,eventhorizon,157
VINOKUR,Sci-Fi,existenz,31
CASHIER,Sci-Fi,existenz,23
