Char,Genre,Title,line_count
LEELOO,Fantasy,fifthelementthe,148
SCIENTIST,Fantasy,fifthelementthe,32
LOC RHOD,Fantasy,fifthelementthe,257
MUNRO,Fantasy,fifthelementthe,126
PROFESSOR,Fantasy,fifthelementthe,92
MACTILBURGH,Fantasy,fifthelementthe,67
PRESIDENT,Fantasy,fifthelementthe,175
MOTHER,Fantasy,fifthelementthe,48
HEDONIA,Fantasy,flashgordon,25
AURA,Fantasy,flashgordon,177
VULTAN,Fantasy,flashgordon,75
TIGER MAN,Fantasy,flashgordon,35
MING,Fantasy,flashgordon,150
FLASH'S VOICE,Fantasy,flashgordon,72
BARIN,Fantasy,flashgordon,98
KLYTUS,Fantasy,flashgordon,48
DALE'S VOICE,Fantasy,flashgordon,23
DALE,Fantasy,flashgordon,164
FLASH,Fantasy,flashgordon,264
ZARKOV,Fantasy,flashgordon,175
WALDMAN,Fantasy,frankenstein,121
MARIE,Fantasy,frankenstein,27
FELIX,Fantasy,frankenstein,26
GRANDFATHER,Fantasy,frankenstein,42
KREMPE,Fantasy,frankenstein,62
WILLIAM,Fantasy,frankenstein,22
MRS. MORITZ,Fantasy,frankenstein,28
PROSECUTOR,Fantasy,frankenstein,27
JUSTINE,Fantasy,frankenstein,81
FATHER,Fantasy,frankenstein,59
CLAUDE,Fantasy,frankenstein,30
ELIZABETH,Fantasy,frankenstein,230
HENRY,Fantasy,frankenstein,227
VICTOR,Fantasy,frankenstein,598
GRIGORI,Fantasy,frankenstein,28
CREATURE,Fantasy,frankenstein,275
WALTON,Fantasy,frankenstein,102
MAN,Fantasy,ghost,29
MINISTER,Fantasy,ghost,24
MRS. SANTIAGO,Fantasy,ghost,30
SGT. BEIDERMAN,Fantasy,ghost,53
GHOST,Fantasy,ghost,72
FURGESON,Fantasy,ghost,58
WILLIE,Fantasy,ghost,66
CARL,Fantasy,ghost,442
ODA MAE,Fantasy,ghost,618
SAM,Fantasy,ghost,761
MOLLY,Fantasy,ghost,493
PETRY,Fantasy,ghostrider,21
NOMI,Fantasy,ghostrider,92
ROXANNE,Fantasy,ghostrider,27
RHYMER,Fantasy,ghostrider,30
CARRIGAN,Fantasy,ghostrider,53
STARKE,Fantasy,ghostrider,36
RAIN,Fantasy,ghostrider,35
BLAZE,Fantasy,ghostrider,163
(CONTINUED),Fantasy,ghostrider,79
CONTINUED:,Fantasy,ghostrider,73
