Char,Genre,Title,line_count
RUSS MILLARD (cont'd),Crime,blackdahliathe,22
JOHNNY,Crime,blackdahliathe,42
OLD MAN,Crime,blackdahliathe,22
DOLPHINE,Crime,blackdahliathe,45
ELIZABETH SHORT,Crime,blackdahliathe,27
CLEORT,Crime,blackdahliathe,77
CLEORT (cont'd),Crime,blackdahliathe,39
RUSS MILLARD,Crime,blackdahliathe,233
EMMETT SPRAGUE,Crime,blackdahliathe,84
JANE CHAMBERS (cont'd),Crime,blackdahliathe,21
JANE CHAMBERS,Crime,blackdahliathe,95
RAMONA (cont'd),Crime,blackdahliathe,30
RAMONA,Crime,blackdahliathe,47
LEE,Crime,blackdahliathe,255
KAY,Crime,blackdahliathe,179
KAY (cont'd),Crime,blackdahliathe,24
BUCKY,Crime,blackdahliathe,902
BUCKY (cont'd),Crime,blackdahliathe,111
MADELEINE,Crime,blackdahliathe,207
VOICE OVER (cont'd),Crime,blackdahliathe,156
VOICE OVER,Crime,blackdahliathe,315
CHARLIE,Crime,blackrain,241
SUGAI,Crime,blackrain,89
KOBO,Crime,blackrain,72
OHASHI,Crime,blackrain,77
JOYCE,Crime,blackrain,143
OLIVER,Crime,blackrain,61
ICH,Crime,blackrain,333
NICK,Crime,blackrain,699
DINA,Crime,bloodandwine,21
SUZANNE,Crime,bloodandwine,87
VICTOR,Crime,bloodandwine,103
(CONTINUED),Crime,bloodandwine,332
GABRIELLA,Crime,bloodandwine,152
JASON,Crime,bloodandwine,219
HENRY,Crime,bloodandwine,40
ALEX,Crime,bloodandwine,264
TUNA,Crime,blow,101
SANTIAGO,Crime,blow,23
BARBARA,Crime,blow,85
DIEGO,Crime,blow,346
CESAR,Crime,blow,62
ESCOBAR,Crime,blow,111
DR. BAY,Crime,blow,26
DEREK,Crime,blow,123
ERMINE,Crime,blow,87
AUGUSTO,Crime,blow,67
KEVIN,Crime,blow,95
LEON,Crime,blow,39
FRED,Crime,blow,107
MIRTHA,Crime,blow,147
CALIBANOS,Crime,blow,25
KRISTINA,Crime,blow,65
GEORGE,Crime,blow,1282
MRS. BEAUMONT,Crime,bluevelvet,64
DR. GYNDE,Crime,bluevelvet,23
BEN,Crime,bluevelvet,35
YELLOW MAN,Crime,bluevelvet,28
MIKE,Crime,bluevelvet,62
MRS. WILLIAMS,Crime,bluevelvet,63
DOROTHY,Crime,bluevelvet,454
FRANK,Crime,bluevelvet,220
DETECTIVE WILLIAMS,Crime,bluevelvet,145
SANDY,Crime,bluevelvet,458
JEFFREY,Crime,bluevelvet,1124
AUNT BARBARA,Crime,bluevelvet,38
DISSOLVE TO:,Crime,bluevelvet,34
TELLER,Crime,bonnieandclyde,21
FARMER,Crime,bonnieandclyde,49
VELMA,Crime,bonnieandclyde,23
EUGENE,Crime,bonnieandclyde,49
BUCK,Crime,bonnieandclyde,412
MAN,Crime,bonnieandclyde,25
BILLY,Crime,bonnieandclyde,23
PETE,Crime,bonnieandclyde,24
BLANCHE,Crime,bonnieandclyde,180
MALCOLM,Crime,bonnieandclyde,100
C.W.,Crime,bonnieandclyde,263
BONNIE,Crime,bonnieandclyde,717
CLYDE,Crime,bonnieandclyde,1016
HAMER,Crime,bonnieandclyde,45
SIBEAL,Crime,boondocksaints2allsaintsday,30
CHIEF,Crime,boondocksaints2allsaintsday,36
REPORTER #1,Crime,boondocksaints2allsaintsday,39
CESAR,Crime,boondocksaints2allsaintsday,37
GEORGE,Crime,boondocksaints2allsaintsday,96
GUN DEALER,Crime,boondocksaints2allsaintsday,21
CONCEZIO,Crime,boondocksaints2allsaintsday,106
ROMEO,Crime,boondocksaints2allsaintsday,294
JIMMY,Crime,boondocksaints2allsaintsday,27
