Char,Genre,Title,line_count
FAMBROUGH,Adventure,danceswithwolves,62
CARGILL,Adventure,danceswithwolves,21
TIMMONS,Adventure,danceswithwolves,46
DUNBAR,Adventure,danceswithwolves,397
STONE CALF,Adventure,danceswithwolves,27
BLACK SHAWL,Adventure,danceswithwolves,34
OTTER,Adventure,danceswithwolves,23
SERGEANT BAUER,Adventure,danceswithwolves,25
SPIVEY,Adventure,danceswithwolves,22
ELGIN,Adventure,danceswithwolves,49
SMILES A LOT,Adventure,danceswithwolves,49
STANDS WITH A FIST,Adventure,danceswithwolves,184
TEN BEARS,Adventure,danceswithwolves,151
KICKING BIRD,Adventure,danceswithwolves,205
DANCES WITH WOLVES,Adventure,danceswithwolves,266
WIND IN HIS HAIR,Adventure,danceswithwolves,153
JILLIAN,Adventure,despicableme2,39
SHANNON,Adventure,despicableme2,34
FLOYD,Adventure,despicableme2,36
SILAS,Adventure,despicableme2,94
ANTONIO,Adventure,despicableme2,22
EDUARDO,Adventure,despicableme2,86
KEVIN,Adventure,despicableme2,23
MARGO,Adventure,despicableme2,79
EL MACHO,Adventure,despicableme2,91
DR. NEFARIO,Adventure,despicableme2,62
LUCY,Adventure,despicableme2,327
GRU,Adventure,despicableme2,799
EDITH,Adventure,despicableme2,46
AGNES,Adventure,despicableme2,163
FATHER MCNULTY,Adventure,detroitrockcity,92
KENNY,Adventure,detroitrockcity,83
SIMPLE SIMON'S VOICE,Adventure,detroitrockcity,28
SCALPER,Adventure,detroitrockcity,34
BARTENDER,Adventure,detroitrockcity,44
PRIEST,Adventure,detroitrockcity,62
MAN WITH COAT,Adventure,detroitrockcity,37
BEEFY JERK #1,Adventure,detroitrockcity,35
BETH,Adventure,detroitrockcity,90
AMANDA,Adventure,detroitrockcity,53
LITTLE KID,Adventure,detroitrockcity,64
CHRISTINE,Adventure,detroitrockcity,112
MRS. BRUCE,Adventure,detroitrockcity,118
LEX,Adventure,detroitrockcity,306
ELVIS,Adventure,detroitrockcity,24
HAWK,Adventure,detroitrockcity,580
TRIP,Adventure,detroitrockcity,280
JAM,Adventure,detroitrockcity,316
METATRON,Adventure,dogma,69
AZRAEL,Adventure,dogma,43
RUFUS,Adventure,dogma,153
SERENDIPITY,Adventure,dogma,100
LOKI,Adventure,dogma,115
BARTLEBY,Adventure,dogma,129
JAY,Adventure,dogma,164
BETHANY,Adventure,dogma,293
HODGE,Adventure,dragonslayer,96
BROTHER JACOPUS,Adventure,dragonslayer,50
KING,Adventure,dragonslayer,114
ELSPETH,Adventure,dragonslayer,75
TYRIAN,Adventure,dragonslayer,123
SIMON,Adventure,dragonslayer,87
ULRICH,Adventure,dragonslayer,208
GREIL,Adventure,dragonslayer,128
HIK,Adventure,dragonslayer,69
VALERIAN,Adventure,dragonslayer,338
GALEN,Adventure,dragonslayer,413
STATE TROOPER,Adventure,dumbanddumber,27
MENTAL,Adventure,dumbanddumber,98
COP,Adventure,dumbanddumber,28
DT. DALE,Adventure,dumbanddumber,23
HELEN,Adventure,dumbanddumber,52
MARY,Adventure,dumbanddumber,204
ANDRE,Adventure,dumbanddumber,116
ATHLETIC BEAUTY,Adventure,dumbanddumber,64
BARNARD,Adventure,dumbanddumber,53
LLOYD,Adventure,dumbanddumber,1093
HARRY,Adventure,dumbanddumber,965
NAVIGATOR,Adventure,dune,44
DR. YUEH,Adventure,dune,31
MAPES,Adventure,dune,24
KYNES,Adventure,dune,145
DUNCAN,Adventure,dune,29
YUEH,Adventure,dune,38
PITER,Adventure,dune,63
DUKE LETO,Adventure,dune,153
REVEREND MOTHER RAMALLO,Adventure,dune,47
RABBAN,Adventure,dune,30
VOICE,Adventure,dune,44
STILGAR,Adventure,dune,139
BARON,Adventure,dune,159
THUFIR,Adventure,dune,71
REVEREND MOTHER,Adventure,dune,159
GURNEY,Adventure,dune,113
CHANI,Adventure,dune,37
FEYD,Adventure,dune,28
EMPEROR,Adventure,dune,124
JESSICA,Adventure,dune,296
PAUL,Adventure,dune,733
ALIA,Adventure,dune,48
DUKE OF CORNWALL,Adventure,excalibur,21
IGRAYNE,Adventure,excalibur,44
UTHER,Adventure,excalibur,100
SIR ECTOR,Adventure,excalibur,55
LOT,Adventure,excalibur,23
URYENS,Adventure,excalibur,35
SIR GAWAIN,Adventure,excalibur,31
GUENEVERE,Adventure,excalibur,127
MORGANA,Adventure,excalibur,161
MERLIN,Adventure,excalibur,445
KAY,Adventure,excalibur,23
LANCELOT,Adventure,excalibur,186
MORDRED,Adventure,excalibur,46
ARTHUR,Adventure,excalibur,540
PERCEVAL,Adventure,excalibur,108
VINOKUR,Adventure,existenz,31
CASHIER,Adventure,existenz,23
LEVI,Adventure,existenz,32
GAS,Adventure,existenz,31
(PAUSE),Adventure,existenz,22
NOURISH,Adventure,existenz,35
PIKUL,Adventure,existenz,274
GELLER,Adventure,existenz,241
DEBBIE,Adventure,fantasticfour,21
DOCTOR,Adventure,fantasticfour,29
X GAMES ANNOUNCER,Adventure,fantasticfour,24
NED CECIL,Adventure,fantasticfour,42
THE THING,Adventure,fantasticfour,24
LEONARD,Adventure,fantasticfour,56
VICTOR,Adventure,fantasticfour,443
DOOM,Adventure,fantasticfour,83
ALICIA,Adventure,fantasticfour,50
REED,Adventure,fantasticfour,548
SUE,Adventure,fantasticfour,417
JOHNNY,Adventure,fantasticfour,303
BEN,Adventure,fantasticfour,350
HEDONIA,Adventure,flashgordon,25
AURA,Adventure,flashgordon,177
VULTAN,Adventure,flashgordon,75
TIGER MAN,Adventure,flashgordon,35
MING,Adventure,flashgordon,150
FLASH'S VOICE,Adventure,flashgordon,72
BARIN,Adventure,flashgordon,98
KLYTUS,Adventure,flashgordon,48
DALE'S VOICE,Adventure,flashgordon,23
DALE,Adventure,flashgordon,164
FLASH,Adventure,flashgordon,264
ZARKOV,Adventure,flashgordon,175
YOUNG ANNA,Adventure,frozendisney,31
KING,Adventure,frozendisney,33
OAKEN,Adventure,frozendisney,47
YOUNG ELSA,Adventure,frozendisney,28
GRAND PABBIE,Adventure,frozendisney,29
BULDA,Adventure,frozendisney,22
HANS,Adventure,frozendisney,226
DISSOLVE TO:,Adventure,frozendisney,22
KAI,Adventure,frozendisney,32
DUKE,Adventure,frozendisney,111
ELSA,Adventure,frozendisney,208
ANNA,Adventure,frozendisney,783
KRISTOFF,Adventure,frozendisney,439
FROZEN - J. Lee,Adventure,frozendisney,114
OLAF,Adventure,frozendisney,321
PROSECUTOR,Adventure,fugitivethe,31
OLD GUARD,Adventure,fugitivethe,25
SHERIFF,Adventure,fugitivethe,35
HELEN,Adventure,fugitivethe,49
GUTHERIE,Adventure,fugitivethe,45
ANNE,Adventure,fugitivethe,51
WAHLUND,Adventure,fugitivethe,38
POOLE,Adventure,fugitivethe,51
SYKES,Adventure,fugitivethe,45
NICHOLS,Adventure,fugitivethe,117
KELLY,Adventure,fugitivethe,28
RENFRO,Adventure,fugitivethe,107
NEWMAN,Adventure,fugitivethe,60
BIGGS,Adventure,fugitivethe,65
KIMBLE,Adventure,fugitivethe,370
GERARD,Adventure,fugitivethe,429
MALE VOICE (over),Adventure,ghostandthedarknessthe,27
STARLING,Adventure,ghostandthedarknessthe,198
ABDULLAH,Adventure,ghostandthedarknessthe,61
HAWTHORNE,Adventure,ghostandthedarknessthe,93
BEAUMONT,Adventure,ghostandthedarknessthe,176
REDBEARD,Adventure,ghostandthedarknessthe,354
HELENA,Adventure,ghostandthedarknessthe,49
SAMUEL,Adventure,ghostandthedarknessthe,153
PATTERSON,Adventure,ghostandthedarknessthe,552
PROSECUTOR,Adventure,ghostbusters2,36
JUDGE,Adventure,ghostbusters2,77
COP,Adventure,ghostbusters2,26
SHERMAN,Adventure,ghostbusters2,27
JANINE,Adventure,ghostbusters2,55
VIGO,Adventure,ghostbusters2,22
JANOSZ,Adventure,ghostbusters2,139
LOUIS,Adventure,ghostbusters2,208
HARDEMEYER,Adventure,ghostbusters2,65
MAYOR,Adventure,ghostbusters2,40
SPENGLER,Adventure,ghostbusters2,224
WINSTON,Adventure,ghostbusters2,114
STANTZ,Adventure,ghostbusters2,468
DANA,Adventure,ghostbusters2,292
VENKMAN,Adventure,ghostbusters2,755
CGUARD DISPATCHER ( RADIO),Adventure,ghostship,57
DODGE,Adventure,ghostship,455
GREER,Adventure,ghostship,325
VOICE,Adventure,ghostship,22
EPPS,Adventure,ghostship,448
MURPHY,Adventure,ghostship,923
DR. WOODRUFF,Adventure,haroldandkumargotowhitecastle,28
BURGER SHACK EMPLOYEE,Adventure,haroldandkumargotowhitecastle,48
CHRISTY,Adventure,haroldandkumargotowhitecastle,21
CLARISSA,Adventure,haroldandkumargotowhitecastle,23
KENNETH,Adventure,haroldandkumargotowhitecastle,22
GOLDSTEIN,Adventure,haroldandkumargotowhitecastle,35
