Char,Genre,Title,line_count
DEVANEY,Romance,bodyguard,331
FRANK,Romance,bodyguard,1248
RACHEL,Romance,bodyguard,1093
REVEREND HARDY,Romance,bodyguard,23
REESE,Romance,bodyofevidence,54
SATTLER,Romance,bodyofevidence,47
MICHAEL,Romance,bodyofevidence,35
MCCURDY,Romance,bodyofevidence,78
DR. TRAMMEL,Romance,bodyofevidence,21
ESTER,Romance,bodyofevidence,34
ROSTON,Romance,bodyofevidence,108
DR. WONG,Romance,bodyofevidence,25
MISS SELLERS,Romance,bodyofevidence,46
SHARON,Romance,bodyofevidence,147
JUDGE BURNHAM,Romance,bodyofevidence,111
BIGGS,Romance,bodyofevidence,99
JOANNE,Romance,bodyofevidence,206
DR. PALEY,Romance,bodyofevidence,71
REBECCA,Romance,bodyofevidence,454
TROXELL,Romance,bodyofevidence,39
CARDENAS,Romance,bodyofevidence,504
DULANEY,Romance,bodyofevidence,1137
TELLER,Romance,bonnieandclyde,21
FARMER,Romance,bonnieandclyde,49
VELMA,Romance,bonnieandclyde,23
EUGENE,Romance,bonnieandclyde,49
BUCK,Romance,bonnieandclyde,412
MAN,Romance,bonnieandclyde,25
BILLY,Romance,bonnieandclyde,23
PETE,Romance,bonnieandclyde,24
BLANCHE,Romance,bonnieandclyde,180
MALCOLM,Romance,bonnieandclyde,100
C.W.,Romance,bonnieandclyde,263
BONNIE,Romance,bonnieandclyde,717
CLYDE,Romance,bonnieandclyde,1016
HAMER,Romance,bonnieandclyde,45
LANDLADY,Romance,bountyhunterthe,31
LORRAINE,Romance,bountyhunterthe,41
STEWART,Romance,bountyhunterthe,63
DAWN,Romance,bountyhunterthe,30
MOM,Romance,bountyhunterthe,31
TERESA,Romance,bountyhunterthe,30
JIMMY,Romance,bountyhunterthe,49
RAY,Romance,bountyhunterthe,28
DWIGHT,Romance,bountyhunterthe,40
BOBBY,Romance,bountyhunterthe,105
(QUICKLY),Romance,bountyhunterthe,23
LOIS,Romance,bountyhunterthe,39
SID,Romance,bountyhunterthe,152
CASS,Romance,bountyhunterthe,762
MILO,Romance,bountyhunterthe,1088
GERALD,Romance,broadcastnews,26
CAMERAMAN,Romance,broadcastnews,24
BUDDY,Romance,broadcastnews,138
